,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
478,3. After 2015,BadgerysCreek,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,S,"(30.0, 35.0]",SW,E,"(-0.001, 7.0]","(11.0, 15.8]","(66.0, 75.0]","(58.0, 72.0]","(1011.86, 1015.9]","(1013.3, 1017.48]",-999999999,-999999999,"(17.6, 22.5]","(19.1, 22.6]",No,No
479,"2. After 2012, Before 2015",Nuriootpa,"(-6.801, 6.6]","(-0.801, 16.9]","(1.72, 87.4]",-999999999,"(-0.001, 3.14]",ESE,"(8.999, 30.0]",NNE,E,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(1.0, 5.0]","(4.0, 6.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,No
480,"2. After 2012, Before 2015",Witchcliffe,"(10.0, 12.9]","(24.1, 28.9]","(-0.001, 1.72]",-999999999,-999999999,S,"(41.0, 50.0]",SE,SSE,"(15.0, 20.0]","(20.0, 26.0]","(54.0, 66.0]","(33.0, 46.0]","(1019.64, 1024.7]","(1013.3, 1017.48]",-999999999,-999999999,"(17.6, 22.5]","(22.6, 27.3]",No,No
481,"2. After 2012, Before 2015",Bendigo,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,WNW,"(41.0, 50.0]",WNW,WNW,"(11.0, 15.0]","(20.0, 26.0]","(66.0, 75.0]","(58.0, 72.0]","(1024.7, 1038.2]","(1022.2, 1034.4]","(7.0, 8.0]","(7.0, 8.0]","(-2.8009999999999997, 11.9]","(-2.901, 15.8]",No,No
482,3. After 2015,BadgerysCreek,"(-6.801, 6.6]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,SE,"(8.999, 30.0]",,E,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(46.0, 58.0]","(1024.7, 1038.2]","(1022.2, 1034.4]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(19.1, 22.6]",No,No
483,3. After 2015,MountGinini,"(10.0, 12.9]","(16.9, 20.58]","(-0.001, 1.72]",-999999999,-999999999,W,"(41.0, 50.0]",W,W,"(15.0, 20.0]","(11.0, 15.8]","(66.0, 75.0]","(58.0, 72.0]",-999999999,-999999999,-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",No,No
484,1. Before 2012,Hobart,"(-6.801, 6.6]","(16.9, 20.58]","(-0.001, 1.72]","(2.2, 4.0]","(6.68, 9.12]",,-999999999,NNW,NNE,"(11.0, 15.0]","(15.8, 20.0]","(10.999, 54.0]","(33.0, 46.0]","(1011.86, 1015.9]","(987.599, 1009.58]","(1.0, 5.0]","(4.0, 6.0]","(11.9, 14.9]","(15.8, 19.1]",No,No
485,"2. After 2012, Before 2015",Mildura,"(6.6, 10.0]","(24.1, 28.9]","(-0.001, 1.72]","(5.8, 8.0]","(10.9, 14.1]",NE,"(50.0, 96.0]",NNE,NNE,"(20.0, 43.0]","(26.0, 52.0]","(10.999, 54.0]","(2.999, 33.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(4.0, 6.0]","(14.9, 17.6]","(22.6, 27.3]",No,No
486,1. Before 2012,Woomera,"(17.3, 27.6]","(20.58, 24.1]","(-0.001, 1.72]","(8.0, 34.4]","(-0.001, 3.14]",E,"(41.0, 50.0]",ESE,ESE,"(20.0, 43.0]","(26.0, 52.0]","(54.0, 66.0]","(72.0, 100.0]","(1011.86, 1015.9]","(1009.58, 1013.3]","(5.0, 7.0]","(7.0, 8.0]","(17.6, 22.5]","(19.1, 22.6]",No,Yes
487,1. Before 2012,PearceRAAF,"(12.9, 17.3]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,"(10.9, 14.1]",E,"(30.0, 35.0]",NE,ENE,"(11.0, 15.0]","(11.0, 15.8]","(10.999, 54.0]","(2.999, 33.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(-0.001, 1.0]","(-0.001, 1.0]","(17.6, 22.5]","(27.3, 40.6]",No,No
488,1. Before 2012,NorfolkIsland,"(12.9, 17.3]","(20.58, 24.1]","(-0.001, 1.72]","(2.2, 4.0]","(6.68, 9.12]",E,"(41.0, 50.0]",E,E,"(15.0, 20.0]","(20.0, 26.0]","(66.0, 75.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(5.0, 7.0]","(1.0, 4.0]","(17.6, 22.5]","(19.1, 22.6]",No,No
490,1. Before 2012,Mildura,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]","(8.0, 34.4]","(3.14, 6.68]",W,"(50.0, 96.0]",NW,WSW,"(15.0, 20.0]","(26.0, 52.0]","(10.999, 54.0]","(33.0, 46.0]","(993.799, 1011.86]","(1009.58, 1013.3]","(1.0, 5.0]","(7.0, 8.0]","(22.5, 32.9]","(27.3, 40.6]",No,Yes
491,1. Before 2012,AliceSprings,"(-6.801, 6.6]","(24.1, 28.9]","(-0.001, 1.72]","(2.2, 4.0]","(6.68, 9.12]",NW,"(30.0, 35.0]",N,NW,"(7.0, 11.0]","(15.8, 20.0]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1009.58, 1013.3]","(1.0, 5.0]","(1.0, 4.0]","(14.9, 17.6]","(22.6, 27.3]",No,No
492,"2. After 2012, Before 2015",MountGinini,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]",-999999999,-999999999,SW,"(41.0, 50.0]",SW,SW,"(20.0, 43.0]","(15.8, 20.0]",-999999999,"(72.0, 100.0]",-999999999,-999999999,-999999999,-999999999,-999999999,"(-2.901, 15.8]",No,No
493,1. Before 2012,Adelaide,"(6.6, 10.0]","(-0.801, 16.9]","(-0.001, 1.72]","(0.199, 2.2]","(-0.001, 3.14]",WSW,"(50.0, 96.0]",N,WSW,"(15.0, 20.0]","(20.0, 26.0]","(75.0, 86.0]","(58.0, 72.0]","(1011.86, 1015.9]","(1009.58, 1013.3]",-999999999,-999999999,"(-2.8009999999999997, 11.9]","(-2.901, 15.8]",Yes,Yes
494,1. Before 2012,Mildura,"(10.0, 12.9]","(20.58, 24.1]","(-0.001, 1.72]","(4.0, 5.8]","(-0.001, 3.14]",WSW,"(50.0, 96.0]",NNW,SW,"(15.0, 20.0]","(26.0, 52.0]","(10.999, 54.0]","(46.0, 58.0]","(993.799, 1011.86]","(987.599, 1009.58]","(5.0, 7.0]","(6.0, 7.0]","(17.6, 22.5]","(15.8, 19.1]",No,Yes
495,3. After 2015,Penrith,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,ESE,"(8.999, 30.0]",S,W,"(-0.001, 7.0]","(-0.001, 11.0]","(75.0, 86.0]","(33.0, 46.0]",-999999999,-999999999,-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
496,1. Before 2012,Watsonia,"(-6.801, 6.6]","(-0.801, 16.9]","(-0.001, 1.72]","(0.199, 2.2]","(3.14, 6.68]",NNE,"(8.999, 30.0]",NE,SSE,"(-0.001, 7.0]","(-0.001, 11.0]","(86.0, 100.0]","(58.0, 72.0]","(1019.64, 1024.7]","(1017.48, 1022.2]","(-0.001, 1.0]","(4.0, 6.0]","(-2.8009999999999997, 11.9]","(15.8, 19.1]",No,No
497,3. After 2015,Woomera,"(17.3, 27.6]","(28.9, 41.6]","(-0.001, 1.72]",-999999999,-999999999,NNE,"(35.0, 41.0]",ENE,N,"(20.0, 43.0]","(11.0, 15.8]","(10.999, 54.0]","(2.999, 33.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(22.5, 32.9]","(27.3, 40.6]",No,No
498,"2. After 2012, Before 2015",Walpole,"(6.6, 10.0]","(20.58, 24.1]","(-0.001, 1.72]",-999999999,-999999999,SSW,"(8.999, 30.0]",NNE,S,"(-0.001, 7.0]","(-0.001, 11.0]","(66.0, 75.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1013.3, 1017.48]",-999999999,-999999999,"(14.9, 17.6]","(15.8, 19.1]",No,No
499,"2. After 2012, Before 2015",MelbourneAirport,"(6.6, 10.0]","(-0.801, 16.9]","(1.72, 87.4]","(0.199, 2.2]","(-0.001, 3.14]",WSW,"(30.0, 35.0]",WSW,WSW,"(15.0, 20.0]","(11.0, 15.8]","(86.0, 100.0]","(58.0, 72.0]","(1015.9, 1019.64]","(1017.48, 1022.2]","(7.0, 8.0]","(6.0, 7.0]","(11.9, 14.9]","(15.8, 19.1]",Yes,No
